Date,USG to China,PNW to China,Brazil Panama Canal to China,Brazil Cape Hope to China,BRL=
2010-01-01,61.18,35.05,72.38,62.13,1.7425
2010-01-04,63.39,37.62,75.13,64.46,1.7212
2010-01-05,64.53,30.11,76.51,65.64,1.73
2010-01-06,65.6,30.87,77.82,66.83,1.7322
2010-01-07,66.57,31.42,79.0,67.83,1.7455
2010-01-08,67.07,31.67,79.6,68.38,1.7257
2010-01-11,67.2,31.75,79.76,68.7,1.735
2010-01-12,66.35,31.8,78.72,67.67,1.747
2010-01-13,64.69,31.56,76.69,65.86,1.7565
2010-01-14,63.12,30.82,74.8,64.09,1.7575
2010-01-15,61.74,30.4,73.13,62.58,1.7712
2010-01-18,61.01,30.15,72.23,61.9,1.7595
2010-01-19,60.18,29.77,71.21,60.94,1.7706
2010-01-20,59.86,29.58,70.82,60.58,1.7885
2010-01-21,59.87,29.45,70.84,60.63,1.8025
2010-01-22,59.9,29.54,70.85,60.66,1.8157
2010-01-25,60.07,29.83,71.05,60.77,1.8205
2010-01-26,60.13,29.85,71.14,60.81,1.835
2010-01-27,59.53,29.82,70.42,60.1,1.852
2010-01-28,58.54,29.64,69.21,59.08,1.869
2010-01-29,57.54,29.53,68.0,58.01,1.8847
2010-02-01,56.05,29.17,66.21,56.41,1.8565
2010-02-02,54.37,28.81,64.2,54.57,1.8292
2010-02-03,54.29,28.41,64.12,54.51,1.85
2010-02-04,53.94,28.32,63.65,54.13,1.8734
2010-02-05,53.81,35.35,63.47,53.97,1.881
2010-02-08,53.75,28.15,63.39,53.92,1.875
2010-02-09,53.61,28.02,63.23,53.8,1.8465
2010-02-10,53.01,28.02,62.53,53.15,1.856
2010-02-11,52.91,28.1,62.43,52.98,1.8525
2010-02-12,52.57,27.98,62.01,52.61,1.8457
2010-02-15,52.35,27.82,61.73,52.39,1.8535
2010-02-16,52.91,27.8,62.45,52.9,1.8357
2010-02-17,53.91,27.78,63.66,54.03,1.8321
2010-02-18,54.84,28.12,64.79,55.13,1.8265
2010-02-19,55.45,28.03,65.52,55.8,1.8035
2010-02-22,56.12,28.15,66.35,56.47,1.811
2010-02-23,56.45,28.34,66.74,56.84,1.825
2010-02-24,57.08,28.43,67.51,57.55,1.8245
2010-02-25,57.46,28.37,67.92,57.95,1.823
2010-02-26,58.56,28.65,69.26,59.18,1.8067
2010-03-01,59.16,28.68,70.0,59.85,1.7955
2010-03-02,59.77,28.9,70.75,60.5,1.7917
2010-03-03,61.02,29.01,72.27,61.82,1.7897
2010-03-04,62.12,29.36,73.57,63.13,1.7878
2010-03-05,63.17,30.39,74.85,64.22,1.7777
2010-03-08,63.53,30.99,75.28,64.63,1.787
2010-03-09,63.57,30.99,75.32,64.71,1.7749
2010-03-10,63.68,31.25,75.46,64.75,1.7682
2010-03-11,64.25,31.03,76.13,65.49,1.7636
2010-03-12,65.02,31.28,77.05,66.34,1.762
2010-03-15,65.21,31.74,77.25,66.49,1.7628
2010-03-16,66.05,31.91,78.3,67.41,1.7662
2010-03-17,66.72,32.02,79.11,68.13,1.7662
2010-03-18,67.01,32.17,79.46,68.51,1.7898
2010-03-19,66.86,32.18,79.25,68.33,1.8004
2010-03-22,67.33,32.24,79.83,68.75,1.7864
2010-03-23,67.2,32.16,79.69,68.58,1.7762
2010-03-24,66.52,32.04,78.86,67.89,1.7997
2010-03-25,65.14,31.78,77.21,66.41,1.818
2010-03-26,63.37,31.32,75.05,64.54,1.8176
2010-03-29,61.99,31.05,73.42,62.92,1.7944
2010-03-30,60.59,39.63,71.72,61.47,1.7887
2010-03-31,60.6,30.34,71.72,61.5,1.7836
2010-04-01,61.17,30.46,72.42,62.11,1.763
2010-04-02,61.17,30.51,72.42,62.11,1.764
2010-04-05,61.17,30.51,72.42,62.11,1.7609
2010-04-06,61.66,40.22,73.03,62.42,1.7542
2010-04-07,62.28,30.59,73.77,63.17,1.7795
2010-04-08,62.97,30.82,74.61,63.93,1.778
2010-04-09,63.3,31.12,75.02,64.33,1.7647
2010-04-12,63.61,31.29,75.4,64.68,1.7532
2010-04-13,63.6,31.61,75.38,64.68,1.7485
2010-04-14,63.92,31.76,75.79,65.01,1.7446
2010-04-15,64.01,32.04,75.91,65.1,1.7484
2010-04-16,63.74,32.18,75.55,64.78,1.756
2010-04-19,63.31,32.29,75.02,64.35,1.7547
2010-04-20,63.08,32.26,74.76,64.08,1.7521
2010-04-21,62.6,31.94,74.19,63.6,1.752
2010-04-22,62.06,31.7,73.55,62.98,1.7643
2010-04-23,61.74,31.39,73.16,62.61,1.7562
2010-04-26,61.42,31.37,72.79,62.39,1.746
2010-04-27,61.48,31.12,72.84,62.46,1.7708
2010-04-28,62.08,31.3,73.56,63.03,1.7507
2010-04-29,62.78,31.59,74.43,63.84,1.7288
2010-04-30,62.91,31.72,74.58,64.03,1.734
2010-05-03,62.91,31.77,74.58,64.03,1.7267
2010-05-04,62.93,31.77,74.59,63.99,1.7632
2010-05-05,62.82,31.79,74.44,63.92,1.793
2010-05-06,63.18,31.95,74.85,64.26,1.8542
2010-05-07,63.0,32.19,74.59,64.11,1.8365
2010-05-10,63.61,32.33,75.36,64.76,1.771
2010-05-11,64.24,32.49,76.14,65.35,1.7887
2010-05-12,64.64,32.49,76.62,65.87,1.772
2010-05-13,65.13,32.49,77.21,66.4,1.7733
2010-05-14,65.11,32.49,77.16,66.4,1.797
2010-05-17,65.12,33.59,77.13,66.45,1.8
2010-05-18,66.21,33.29,78.44,67.5,1.8201
2010-05-19,67.22,33.31,79.64,68.65,1.8269
2010-05-20,67.45,33.25,79.88,68.9,1.8814
2010-05-21,67.07,33.16,79.43,68.47,1.8515
2010-05-24,66.55,33.04,78.78,67.9,1.868
2010-05-25,65.99,32.74,78.09,67.27,1.8436
2010-05-26,65.84,32.08,77.93,67.15,1.8715
2010-05-27,65.45,31.91,77.49,66.81,1.8138
2010-05-28,64.58,31.7,76.45,65.78,1.8168
2010-05-31,64.58,31.53,76.45,65.78,1.8198
2010-06-01,63.39,31.53,75.04,64.47,1.8475
2010-06-02,62.6,30.93,74.07,63.58,1.8175
2010-06-03,62.0,30.4,73.36,62.97,1.8194
2010-06-04,61.23,30.2,72.41,62.24,1.8625
2010-06-07,60.64,29.99,71.68,61.59,1.8785
2010-06-08,60.05,29.78,70.98,60.98,1.8535
2010-06-09,59.62,29.72,70.48,60.36,1.8498
2010-06-10,58.08,29.49,68.62,58.73,1.8015
2010-06-11,56.33,29.19,66.5,56.84,1.8087
2010-06-14,55.7,28.74,65.77,56.08,1.8108
2010-06-15,54.86,28.74,64.76,55.17,1.7845
2010-06-16,54.17,28.33,63.93,54.34,1.7851
2010-06-17,53.79,27.76,63.47,53.98,1.7803
2010-06-18,53.21,27.2,62.76,53.44,1.7708
2010-06-21,53.33,27.2,62.94,53.52,1.7711
2010-06-22,53.7,26.97,63.38,53.91,1.7879
2010-06-23,53.67,27.12,63.31,53.89,1.7866
2010-06-24,53.66,27.35,63.3,53.82,1.782
2010-06-25,53.5,27.42,63.11,53.68,1.778
2010-06-28,52.94,27.35,62.45,53.13,1.7812
2010-06-29,51.63,27.18,60.83,51.67,1.8116
2010-06-30,50.32,26.92,59.25,50.15,1.8037
2010-07-01,48.52,26.64,57.04,48.13,1.7896
2010-07-02,46.98,26.2,55.18,46.46,1.7695
2010-07-05,45.7,25.73,53.63,45.06,1.7748
2010-07-06,43.73,25.3,51.28,42.99,1.7789
2010-07-07,42.76,24.38,50.12,41.94,1.7655
2010-07-08,42.04,23.86,49.27,41.05,1.7636
2010-07-09,41.76,23.59,48.94,40.73,1.758
2010-07-12,41.79,23.47,48.97,40.75,1.7605
2010-07-13,42.53,23.3,49.89,41.55,1.7538
2010-07-14,43.15,22.92,50.65,42.19,1.7629
2010-07-15,43.49,23.0,51.04,42.57,1.7628
2010-07-16,44.18,23.06,51.87,43.35,1.7824
2010-07-19,44.66,23.25,52.46,43.9,1.7914
2010-07-20,44.9,23.36,52.76,44.17,1.7735
2010-07-21,45.26,23.38,53.19,44.6,1.7805
2010-07-22,46.48,23.51,54.68,45.81,1.7576
2010-07-23,47.43,23.69,55.82,46.83,1.7727
2010-07-26,48.02,23.83,56.54,47.54,1.7615
2010-07-27,48.19,24.13,56.72,47.82,1.7684
2010-07-28,48.79,24.24,57.44,48.44,1.7656
2010-07-29,49.68,24.39,58.53,49.55,1.7597
2010-07-30,49.96,24.59,58.87,49.86,1.7525
2010-08-02,50.85,24.88,59.99,50.81,1.7509
2010-08-03,50.95,25.12,60.12,50.89,1.7554
2010-08-04,50.45,25.11,59.52,50.31,1.7504
2010-08-05,50.03,24.81,59.01,49.88,1.7523
2010-08-06,50.18,24.61,59.18,49.98,1.758
2010-08-09,50.47,24.59,59.53,50.28,1.746
2010-08-10,50.92,24.66,60.06,50.79,1.7524
2010-08-11,51.25,24.76,60.44,51.09,1.7738
2010-08-12,51.6,25.1,60.84,51.45,1.7682
2010-08-13,51.6,25.04,60.82,51.5,1.7718
2010-08-16,51.84,25.14,61.11,51.72,1.7567
2010-08-17,52.53,25.12,61.97,52.52,1.7544
2010-08-18,52.68,25.12,62.13,52.73,1.7513
2010-08-19,53.34,25.46,62.93,53.43,1.7564
2010-08-20,53.8,25.75,63.47,53.86,1.7559
2010-08-23,54.04,25.99,63.75,54.12,1.769
2010-08-24,53.88,26.12,63.55,53.96,1.7708
2010-08-25,53.55,26.07,63.15,53.6,1.7633
2010-08-26,53.35,25.87,62.94,53.39,1.7613
2010-08-27,52.87,25.55,62.36,53.0,1.749
2010-08-30,52.87,25.37,62.36,53.0,1.7587
2010-08-31,52.65,33.86,62.09,52.61,1.7548
2010-09-01,52.6,25.26,62.04,52.61,1.7447
2010-09-02,52.86,25.39,62.34,52.83,1.7253
2010-09-03,53.63,25.77,63.26,53.77,1.7322
2010-09-06,54.59,25.8,64.43,54.81,1.7267
2010-09-07,55.21,26.21,65.17,55.48,1.7318
2010-09-08,55.75,26.9,65.84,56.03,1.7253
2010-09-09,56.08,27.07,66.24,56.31,1.7198
2010-09-10,56.07,26.98,66.22,56.4,1.7213
2010-09-13,55.94,26.94,66.08,56.34,1.7095
2010-09-14,55.65,26.8,65.73,55.9,1.7095
2010-09-15,54.74,26.54,64.63,54.91,1.7232
2010-09-16,53.85,25.77,63.56,53.92,1.7118
2010-09-17,53.3,25.13,62.89,53.42,1.7212
2010-09-20,53.38,24.94,63.0,53.29,1.7323
2010-09-21,53.09,24.75,62.64,53.25,1.7111
2010-09-22,52.51,24.64,61.93,52.47,1.7182
2010-09-23,52.04,24.48,61.37,51.93,1.7223
2010-09-24,51.78,24.33,61.06,51.5,1.7088
2010-09-27,51.04,24.95,60.15,51.02,1.7094
2010-09-28,50.69,24.07,59.75,50.45,1.7075
2010-09-29,49.85,23.82,58.74,49.6,1.7
2010-09-30,49.45,23.51,58.27,49.21,1.6871
2010-10-01,49.36,23.21,58.19,49.0,1.6892
2010-10-04,49.19,22.93,58.0,48.67,1.6972
2010-10-05,49.05,22.77,57.84,48.76,1.6631
2010-10-06,49.37,22.75,58.25,48.94,1.6779
2010-10-07,49.26,22.82,58.09,48.99,1.6809
2010-10-08,49.4,23.44,58.26,49.1,1.6643
2010-10-11,49.44,23.57,58.3,49.16,1.6701
2010-10-12,49.06,23.62,57.84,48.84,1.6697
2010-10-13,48.89,23.3,57.64,48.5,1.6512
2010-10-14,48.15,23.12,56.74,47.77,1.6595
2010-10-15,47.46,22.8,55.89,46.98,1.6651
2010-10-18,47.13,22.62,55.51,46.61,1.672
2010-10-19,46.65,22.5,54.91,46.14,1.6821
2010-10-20,46.58,22.69,54.83,46.07,1.6757
2010-10-21,46.47,22.6,54.7,45.97,1.6964
2010-10-22,46.69,22.65,54.96,46.18,1.7054
2010-10-25,47.35,22.89,55.77,46.98,1.6953
2010-10-26,47.92,23.24,56.46,47.53,1.7028
2010-10-27,48.16,23.66,56.73,47.8,1.7198
2010-10-28,48.47,24.06,57.13,48.12,1.704
2010-10-29,47.79,24.22,56.3,47.42,1.7007
2010-11-01,47.69,24.22,56.2,47.34,1.7033
2010-11-02,47.24,24.15,55.66,46.77,1.7037
2010-11-03,46.86,24.1,55.21,46.4,1.6896
2010-11-04,46.79,24.13,55.15,46.29,1.6695
2010-11-05,46.55,24.18,54.86,46.14,1.6785
2010-11-08,46.54,24.42,54.86,46.05,1.6998
2010-11-09,46.79,31.07,55.16,46.34,1.7002
2010-11-10,47.81,24.91,56.39,47.52,1.7071
2010-11-11,48.12,25.46,56.78,47.8,1.7153
2010-11-12,47.23,25.42,55.67,46.96,1.7214
2010-11-15,46.67,24.98,54.99,46.21,1.7216
2010-11-16,45.67,24.56,53.76,45.18,1.7398
2010-11-17,44.62,24.2,52.48,43.98,1.7259
2010-11-18,44.1,23.58,51.85,43.42,1.711
2010-11-19,43.81,23.26,51.49,43.19,1.7149
2010-11-22,44.05,23.08,51.78,43.36,1.7208
2010-11-23,44.61,22.96,52.46,43.95,1.7354
2010-11-24,45.72,23.01,53.83,45.09,1.7205
2010-11-25,46.94,23.19,55.32,46.55,1.7206
2010-11-26,47.4,23.35,55.86,46.93,1.7264
2010-11-29,47.97,23.33,56.56,47.67,1.7178
2010-11-30,48.13,23.34,56.75,47.93,1.7145
2010-12-01,48.26,23.1,56.91,47.97,1.705
2010-12-02,48.43,23.24,57.13,48.1,1.6955
2010-12-03,48.4,23.21,57.09,48.08,1.687
2010-12-06,48.25,23.21,56.91,48.04,1.6744
2010-12-07,48.16,23.19,56.8,47.92,1.6815
2010-12-08,48.0,23.13,56.59,47.78,1.6893
2010-12-09,47.85,23.04,56.41,47.54,1.7092
2010-12-10,47.45,22.88,55.92,47.14,1.7061
2010-12-13,47.12,22.88,55.53,46.76,1.693
2010-12-14,46.84,22.88,55.21,46.38,1.6966
2010-12-15,46.59,22.52,54.92,46.07,1.7093
2010-12-16,46.15,22.23,54.41,45.61,1.7024
2010-12-17,45.49,21.67,53.6,44.92,1.7133
2010-12-20,45.1,21.01,53.12,44.43,1.7057
2010-12-21,45.03,20.39,53.06,44.39,1.6947
2010-12-22,45.14,19.94,53.2,44.48,1.6994
2010-12-23,45.21,19.78,53.27,44.63,1.6898
2010-12-24,45.09,19.62,53.12,44.49,1.6907
2010-12-27,45.09,19.5,53.12,44.49,1.6851
2010-12-28,45.09,21.99,53.12,44.49,1.6907
2010-12-29,45.09,21.99,53.12,44.49,1.6767
2010-12-30,45.09,21.99,53.12,44.49,1.6597
2010-12-31,45.09,21.85,53.12,44.49,1.6593
2011-01-03,45.09,21.85,53.12,44.49,1.6465
2011-01-04,45.87,21.08,54.08,45.22,1.6605
2011-01-05,46.91,18.2,55.37,46.38,1.6732
2011-01-06,47.72,18.28,56.34,47.32,1.6851
2011-01-07,48.16,18.51,56.86,47.9,1.6827
2011-01-10,48.52,18.6,57.3,48.22,1.6883
2011-01-11,48.43,18.7,57.19,48.17,1.6829
2011-01-12,48.29,18.87,57.03,47.94,1.6726
2011-01-13,47.97,19.27,56.65,47.63,1.6721
2011-01-14,47.63,19.18,56.23,47.26,1.6851
2011-01-17,47.23,19.21,55.75,46.83,1.6796
2011-01-18,46.92,19.04,55.38,46.38,1.6737
2011-01-19,46.46,18.86,54.84,45.84,1.67
2011-01-20,45.71,18.9,53.91,45.12,1.6733
2011-01-21,45.28,18.64,53.39,44.58,1.6759
2011-01-24,45.03,18.63,53.12,44.27,1.6705
2011-01-25,44.06,18.58,51.92,43.27,1.6717
2011-01-26,43.09,18.35,50.75,42.2,1.6673
2011-01-27,42.66,18.18,50.25,41.73,1.6757
2011-01-28,42.08,17.85,49.56,41.06,1.6818
2011-01-31,41.82,17.77,49.26,40.75,1.667
2011-02-01,41.84,17.8,49.31,40.79,1.6643
2011-02-02,41.85,17.98,49.35,40.91,1.6676
2011-02-03,41.98,18.08,49.51,41.08,1.6678
2011-02-04,42.25,18.09,49.81,41.42,1.673
2011-02-07,42.65,18.13,50.3,41.87,1.6784
2011-02-08,43.01,18.23,50.73,42.17,1.6645
2011-02-09,43.32,18.97,51.11,42.57,1.6566
2011-02-10,43.87,19.23,51.78,43.2,1.6681
2011-02-11,44.4,19.3,52.42,43.79,1.6656
2011-02-14,45.81,19.43,54.17,45.19,1.6665
2011-02-15,47.14,19.92,55.78,46.64,1.669
2011-02-16,48.28,20.52,57.14,48.01,1.669
2011-02-17,48.77,20.96,57.74,48.52,1.6563
2011-02-18,48.77,21.34,57.73,48.55,1.6623
2011-02-21,48.76,21.16,57.74,48.52,1.6679
2011-02-22,48.55,21.11,57.52,48.24,1.6711
2011-02-23,48.4,20.85,57.36,48.21,1.6735
2011-02-24,48.52,20.91,57.54,48.38,1.6635
2011-02-25,48.07,21.95,56.96,47.85,1.6622
2011-02-28,48.16,21.62,57.08,47.93,1.6635
2011-03-01,48.31,21.35,57.26,48.14,1.6628
2011-03-02,49.0,21.23,58.12,48.74,1.657
2011-03-03,49.39,21.7,58.56,49.3,1.6484
2011-03-04,50.05,21.92,59.36,50.08,1.655
2011-03-07,50.49,22.26,59.9,50.54,1.6521
2011-03-08,50.37,22.5,59.73,50.33,1.6535
2011-03-09,50.96,22.81,60.46,51.02,1.6533
2011-03-10,51.05,23.0,60.57,51.04,1.6618
2011-03-11,51.12,23.05,60.66,51.11,1.665
2011-03-14,51.07,23.16,60.6,51.13,1.6588
2011-03-15,50.48,23.1,59.87,50.46,1.665
2011-03-16,50.3,23.36,59.65,50.32,1.6752
2011-03-17,50.4,23.61,59.79,50.47,1.6772
2011-03-18,50.07,23.65,59.37,50.08,1.6645
2011-03-21,50.29,23.54,59.67,50.12,1.6664
2011-03-22,50.25,23.48,59.62,50.19,1.659
2011-03-23,50.32,23.39,59.71,50.25,1.6606
2011-03-24,50.3,23.51,59.68,50.19,1.6588
2011-03-25,50.33,23.54,59.73,50.29,1.6605
2011-03-28,50.4,23.58,59.82,50.32,1.6624
2011-03-29,50.27,23.6,59.66,50.28,1.6455
2011-03-30,49.84,23.53,59.15,49.79,1.6284
2011-03-31,49.54,23.28,58.79,49.47,1.6315
2011-04-01,49.38,23.09,58.62,49.3,1.6271
2011-04-04,49.43,22.9,58.71,49.39,1.6067
2011-04-05,49.35,22.76,58.63,49.23,1.6081
2011-04-06,49.02,22.64,58.23,48.99,1.6144
2011-04-07,48.67,22.52,57.81,48.55,1.5855
2011-04-08,48.55,22.3,57.67,48.52,1.5684
2011-04-11,48.46,22.13,57.58,48.27,1.5824
2011-04-12,47.55,21.89,56.43,47.49,1.5955
2011-04-13,47.4,21.75,56.26,47.28,1.5857
2011-04-14,47.03,21.86,55.82,46.92,1.5773
2011-04-15,46.86,21.78,55.62,46.69,1.5753
2011-04-18,46.33,21.57,54.96,46.09,1.5881
2011-04-19,45.82,21.28,54.33,45.46,1.5754
2011-04-20,45.9,21.15,54.46,45.47,1.5659
2011-04-21,45.5,21.04,53.98,45.06,1.5635
2011-04-22,45.5,20.98,53.98,45.06,1.5635
2011-04-25,45.5,20.98,53.98,45.06,1.5675
2011-04-26,45.2,25.32,53.62,44.84,1.5614
2011-04-27,45.42,21.02,53.89,45.01,1.5664
2011-04-28,46.1,21.1,54.72,45.69,1.581
2011-04-29,46.1,21.31,54.72,45.69,1.5765
2011-05-02,46.1,26.44,54.72,45.69,1.5882
2011-05-03,46.86,27.47,55.63,46.57,1.5878
2011-05-04,47.46,21.71,56.34,47.28,1.615
2011-05-05,47.09,22.05,55.82,46.96,1.6209
2011-05-06,47.52,22.57,56.35,47.27,1.6149
2011-05-09,47.59,22.23,56.42,47.39,1.6129
2011-05-10,47.99,22.45,56.94,47.83,1.6027
2011-05-11,47.63,22.76,56.49,47.38,1.6204
2011-05-12,46.87,22.61,55.55,46.53,1.6191
2011-05-13,46.41,12.88,54.99,46.07,1.6356
2011-05-16,46.16,22.11,54.71,45.59,1.6341
2011-05-17,44.72,21.86,52.92,44.4,1.6154
2011-05-18,44.9,21.66,53.16,44.62,1.6088
2011-05-19,45.13,21.34,53.44,44.64,1.616
2011-05-20,45.32,21.35,53.64,44.88,1.622
2011-05-23,45.52,26.7,53.88,45.04,1.633
2011-05-24,46.28,21.79,54.83,45.84,1.6239
2011-05-25,47.42,21.91,56.24,47.11,1.6284
2011-05-26,47.91,22.17,56.84,47.62,1.6153
2011-05-27,47.74,22.4,56.61,47.58,1.594
2011-05-30,47.74,22.4,56.61,47.58,1.588
2011-05-31,47.82,28.9,56.74,47.62,1.5795
2011-06-01,47.51,22.28,56.36,47.32,1.5928
2011-06-02,47.12,22.28,55.87,46.88,1.5749
2011-06-03,47.16,22.13,55.94,46.92,1.5755
2011-06-06,47.31,22.21,56.13,47.11,1.5836
2011-06-07,47.54,22.22,56.42,47.3,1.5803
2011-06-08,48.23,22.34,57.27,48.03,1.5807
2011-06-09,48.68,22.53,57.82,48.56,1.5824
2011-06-10,48.56,22.9,57.65,48.47,1.5958
2011-06-13,48.97,22.9,58.18,48.9,1.5827
2011-06-14,49.23,23.3,58.49,49.11,1.5823
2011-06-15,49.03,23.37,58.23,48.98,1.5997
2011-06-16,48.44,23.16,57.48,48.31,1.6019
2011-06-17,48.12,22.92,57.09,47.92,1.5975
2011-06-20,47.67,22.76,56.53,47.58,1.5957
2011-06-21,47.4,22.43,56.2,47.38,1.586
2011-06-22,47.45,22.25,56.29,47.38,1.5909
2011-06-23,46.7,22.15,55.32,46.59,1.5905
2011-06-24,46.56,22.11,55.15,46.38,1.6039
2011-06-27,46.28,21.78,54.81,46.17,1.5935
2011-06-28,46.12,21.6,54.63,45.97,1.5757
2011-06-29,46.58,21.21,55.24,46.38,1.5669
2011-06-30,46.45,21.1,55.09,46.2,1.5617
2011-07-01,46.2,20.98,54.76,45.94,1.5568
2011-07-04,46.11,20.96,54.66,45.89,1.5522
2011-07-05,46.46,20.92,55.09,46.19,1.5648
2011-07-06,46.86,20.98,55.58,46.45,1.5687
2011-07-07,47.57,21.0,56.47,47.42,1.5545
2011-07-08,47.66,21.15,56.57,47.51,1.5649
2011-07-11,47.63,21.32,56.53,47.49,1.5796
2011-07-12,47.69,21.36,56.62,47.42,1.579
2011-07-13,47.68,21.29,56.63,47.6,1.5715
2011-07-14,47.2,21.18,56.04,47.07,1.5765
2011-07-15,47.03,21.11,55.84,46.77,1.5741
2011-07-18,46.8,20.89,55.56,46.53,1.5766
2011-07-19,46.64,20.81,55.36,46.56,1.566
2011-07-20,46.72,20.71,55.47,46.51,1.5649
2011-07-21,46.83,20.76,55.62,46.52,1.5522
2011-07-22,46.99,20.73,55.82,46.72,1.5517
2011-07-25,47.03,20.7,55.86,46.81,1.5397
2011-07-26,47.05,20.68,55.89,46.78,1.5378
2011-07-27,46.91,20.77,55.72,46.63,1.5545
2011-07-28,47.02,20.53,55.86,46.73,1.5665
2011-07-29,46.6,20.57,55.32,46.45,1.5485
2011-08-01,46.88,20.44,55.69,46.65,1.5661
2011-08-02,46.81,20.67,55.6,46.71,1.5655
2011-08-03,46.4,20.74,55.07,46.28,1.5616
2011-08-04,45.96,20.66,54.51,45.83,1.5868
2011-08-05,45.44,20.61,53.85,45.26,1.5754
2011-08-08,45.33,20.45,53.7,44.91,1.626
2011-08-09,44.83,20.19,53.06,44.48,1.5886
2011-08-10,44.6,20.06,52.77,44.35,1.6225
2011-08-11,44.84,20.16,53.07,44.52,1.6267
2011-08-12,45.18,20.38,53.5,44.74,1.6104
2011-08-15,45.58,20.51,54.01,45.15,1.5875
2011-08-16,45.98,25.91,54.51,45.62,1.5892
2011-08-17,46.33,20.74,54.95,46.07,1.5883
2011-08-18,45.78,20.93,54.24,45.46,1.5982
2011-08-19,45.85,20.85,54.33,45.55,1.5993
2011-08-22,45.81,20.92,54.27,45.36,1.6068
2011-08-23,46.16,20.98,54.72,45.74,1.5963
2011-08-24,46.59,21.51,55.26,46.17,1.6127
2011-08-25,46.57,21.47,55.24,46.29,1.6089
2011-08-26,46.45,21.41,55.09,46.16,1.6026
2011-08-29,46.45,21.3,55.09,46.16,1.5907
2011-08-30,46.86,27.22,55.62,46.6,1.5958
2011-08-31,46.9,21.33,55.69,46.66,1.5887
2011-09-01,46.91,21.36,55.71,46.6,1.6195
2011-09-02,46.48,21.34,55.16,46.23,1.641
2011-09-05,46.02,21.62,54.57,45.74,1.6447
2011-09-06,45.94,21.63,54.47,45.66,1.6545
2011-09-07,46.53,21.63,55.24,46.35,1.6535
2011-09-08,46.63,21.93,55.37,46.39,1.659
2011-09-09,46.13,22.0,54.71,45.88,1.672
2011-09-12,46.05,22.12,54.6,45.83,1.7032
2011-09-13,46.13,22.03,54.69,45.78,1.7095
2011-09-14,46.45,22.03,55.08,46.12,1.7135
2011-09-15,47.33,21.82,56.19,47.12,1.7045
2011-09-16,47.27,21.91,56.1,47.18,1.7322
2011-09-19,47.13,22.32,55.92,47.0,1.7992
2011-09-20,47.28,21.98,56.11,47.14,1.7851
2011-09-21,47.24,21.73,56.08,47.06,1.8833
2011-09-22,46.34,21.5,54.91,46.27,1.9028
2011-09-23,46.5,21.39,55.1,46.31,1.8322
2011-09-26,46.53,21.13,55.12,46.31,1.822
2011-09-27,46.98,20.87,55.68,46.81,1.8037
2011-09-28,47.31,20.91,56.08,47.08,1.8367
2011-09-29,47.45,21.0,56.24,47.29,1.842
2011-09-30,47.63,21.15,56.45,47.37,1.8785
2011-10-03,47.84,21.2,56.7,47.66,1.8925
2011-10-04,47.95,21.0,56.83,47.81,1.857
2011-10-05,48.36,21.04,57.32,48.3,1.8312
2011-10-06,48.82,21.18,57.87,48.81,1.78
2011-10-07,49.4,21.34,58.6,49.47,1.7712
2011-10-10,50.25,21.47,59.66,50.26,1.7619
2011-10-11,50.69,21.71,60.19,50.8,1.7745
2011-10-12,51.45,21.87,61.14,51.69,1.7745
2011-10-13,51.48,22.04,61.16,51.68,1.7503
2011-10-14,52.04,22.28,61.87,52.34,1.7314
2011-10-17,51.98,22.4,61.79,52.34,1.7731
2011-10-18,51.8,22.49,61.55,52.15,1.7519
2011-10-19,52.0,22.13,61.81,52.37,1.7726
2011-10-20,51.45,21.92,61.12,51.87,1.7807
2011-10-21,51.4,21.7,61.09,51.65,1.7743
2011-10-24,51.21,21.65,60.86,51.46,1.7503
2011-10-25,50.99,21.45,60.59,51.18,1.7655
2011-10-26,50.69,21.41,60.22,50.73,1.7579
2011-10-27,50.75,21.42,60.32,50.94,1.709
2011-10-28,50.54,21.31,60.05,50.68,1.672
2011-10-31,50.25,21.37,59.69,50.44,1.7167
2011-11-01,49.88,21.31,59.21,50.02,1.7444
2011-11-02,50.26,21.25,59.71,50.4,1.7355
2011-11-03,50.17,21.25,59.61,50.26,1.7362
2011-11-04,50.09,21.16,59.52,50.26,1.752
2011-11-07,50.31,21.06,59.82,50.44,1.7459
2011-11-08,50.2,21.05,59.69,50.44,1.7318
2011-11-09,50.0,21.53,59.45,50.07,1.779
2011-11-10,49.66,21.25,59.02,49.75,1.7609
2011-11-11,49.81,21.25,59.21,49.84,1.7419
2011-11-14,49.57,21.03,58.9,49.65,1.7666
2011-11-15,49.58,21.1,58.92,49.7,1.7708
2011-11-16,49.79,21.0,59.17,49.92,1.7692
2011-11-17,49.76,20.9,59.09,49.95,1.778
2011-11-18,49.79,20.81,59.09,50.14,1.7856
2011-11-21,49.5,20.8,58.71,49.55,1.8076
2011-11-22,50.03,20.83,59.38,50.14,1.8179
2011-11-23,49.97,20.54,59.3,50.15,1.8667
2011-11-24,50.07,20.69,59.43,50.19,1.8975
2011-11-25,49.66,20.59,58.91,49.75,1.891
2011-11-28,49.74,20.49,59.04,49.82,1.8539
2011-11-29,49.86,20.49,59.21,49.9,1.8445
2011-11-30,49.68,20.3,59.0,49.82,1.8078
2011-12-01,49.23,20.21,58.42,49.35,1.799
2011-12-02,49.26,20.17,58.46,49.26,1.7907
