Date,Barge TWC,Barge MM,Barge ILL,Barge ST LOUIS,Barge CINC,Barge LOH,Barge CAR-MEM,BRL=
2013-11-05,0.9346899999999999,0.87248,0.8119999999999999,0.64638,0.8090250000000001,0.6969000000000001,0.43018,2.282
2013-11-12,0.882075,0.85652,0.9628000000000001,0.7182000000000001,1.0552500000000002,0.909,0.5338,2.333
2013-11-19,0.96564,0.8698199999999999,0.9047999999999999,0.7381500000000001,0.9849000000000001,0.8484,0.52595,2.2705
2013-11-26,0.9285,0.8658300000000001,0.73776,0.55062,0.7562625,0.65145,0.34147500000000003,2.2964
2013-12-03,0.9262892857142857,0.8587888235294119,0.7539999999999999,0.552615,0.7621249999999999,0.6565,0.3171400000000001,2.3756
2013-12-10,0.9240785714285714,0.8517476470588237,0.7493600000000001,0.51471,0.7175699999999999,0.61812,0.29673,2.3087
2013-12-17,0.9218678571428571,0.8447064705882354,0.8027199999999999,0.568575,0.60501,0.52116,0.28103,2.3191
2013-12-24,0.9196571428571428,0.8376652941176472,0.8212799999999999,0.5865300000000001,0.602665,0.5191399999999999,0.29045,2.3568
2013-12-31,0.9174464285714286,0.830624117647059,0.8166399999999998,0.53865,0.6097,0.5251999999999999,0.28103,2.3618
2014-01-07,0.9152357142857143,0.8235829411764708,0.7899599999999999,0.508725,0.5792150000000001,0.49894000000000005,0.25434,2.372
2014-01-14,0.913025,0.8165417647058826,0.7795199999999998,0.46084500000000006,0.5557650000000001,0.47874,0.24491999999999997,2.3501
2014-01-21,0.9108142857142857,0.8095005882352944,0.77256,0.53067,0.62377,0.53732,0.29045,2.3573
2014-01-28,0.9086035714285714,0.8024594117647061,0.8212799999999999,0.5885250000000001,0.668325,0.5757000000000001,0.30615000000000003,2.4258
2014-02-04,0.9063928571428571,0.7954182352941179,0.0,0.5885250000000001,0.691775,0.5959,0.32185,2.4053
2014-02-11,0.9041821428571428,0.7883770588235297,0.831024,0.5470290000000001,0.6641040000000001,0.572064,0.29673,2.4
2014-02-18,0.9019714285714285,0.7813358823529415,0.8352,0.55461,0.64253,0.5534800000000001,0.29045,2.395
2014-02-25,0.8997607142857142,0.7742947058823533,0.8235999999999999,0.580545,0.68005,0.5857999999999999,0.34225999999999995,2.3408
2014-03-04,0.89755,0.7672535294117651,0.8630399999999999,0.712215,0.832475,0.7170999999999998,0.471,2.3406
2014-03-11,0.8953392857142857,0.7602123529411768,0.87,0.712215,0.8617875000000002,0.74235,0.471,2.3639
2014-03-18,0.8931285714285714,0.7531711764705886,0.80504,0.55461,0.68005,0.5857999999999999,0.35482,2.334
2014-03-25,0.8909178571428571,0.74613,0.6525,0.41895,0.53641875,0.462075,0.2649375,2.3108
2014-04-01,0.8887071428571428,0.6723150000000001,0.57942,0.35910000000000003,0.47310375,0.40753500000000004,0.2355,2.2603
2014-04-08,0.8864964285714285,0.6224400000000001,0.5150399999999999,0.30124499999999993,0.43851500000000004,0.37774,0.20881,2.2009
2014-04-15,0.8842857142857142,0.6204449999999999,0.53418,0.3157087499999999,0.41682375,0.35905499999999996,0.20370749999999999,2.2324
2014-04-22,0.882075,0.641592,0.524784,0.284886,0.396774,0.341784,0.195936,2.2372
2014-04-29,0.86041,0.5984999999999999,0.5011199999999999,0.29127000000000003,0.3834075,0.33027,0.19468,2.2356
2014-05-06,0.84184,0.59584,0.50808,0.29127000000000003,0.34706,0.29896,0.19154000000000002,2.2289
2014-05-13,0.8217225000000001,0.5745600000000001,0.49415999999999993,0.2962575,0.34823250000000006,0.29997,0.190755,2.2143
2014-05-20,0.8588625000000001,0.5865300000000001,0.5185199999999999,0.2902725,0.32361000000000006,0.27876,0.1884,2.2155
2014-05-27,0.8294600000000001,0.5745600000000001,0.5011199999999999,0.285285,0.325955,0.28078,0.1884,2.237
2014-06-03,0.77994,0.5665800000000001,0.49183999999999994,0.28728000000000004,0.325955,0.28078,0.1884,2.2795
2014-06-10,0.783035,0.5798800000000001,0.5196799999999999,0.29326500000000005,0.325955,0.28078,0.1884,2.2215
2014-06-17,0.7985100000000002,0.5852000000000002,0.5104,0.29725500000000005,0.31892,0.27472,0.19468,2.2617
2014-06-24,0.8348762500000002,0.59052,0.5133,0.29775375000000004,0.3341625,0.280275,0.20135250000000002,2.2242
2014-07-01,0.8712425000000001,0.6073666666666667,0.52664,0.31122000000000005,0.3423700000000001,0.29492000000000007,0.20096,2.2013
2014-07-08,0.9076087500000001,0.6242133333333334,0.48023999999999994,0.29326500000000005,0.3411975,0.29391,0.195465,2.212
2014-07-15,0.9439750000000001,0.6410600000000002,0.56376,0.33516,0.40334000000000014,0.3474400000000001,0.21352000000000002,2.2196
2014-07-22,1.104915,0.8591800000000002,0.7609599999999999,0.4728150000000001,0.62846,0.5413600000000001,0.30395200000000006,2.2129
2014-07-29,0.6132166666666666,0.9070600000000001,0.7795199999999998,0.48877500000000007,0.640185,0.5514600000000001,0.34540000000000004,2.2303
2014-08-05,0.6300633333333333,0.79002,0.6507599999999999,0.4997475,0.6472200000000001,0.55752,0.36502500000000004,2.2815
2014-08-12,1.1730049999999999,0.75012,0.6148,0.464835,0.6225975,0.5363100000000001,0.35560500000000006,2.2765
2014-08-19,1.0306350000000002,0.77938,0.6496000000000001,0.47880000000000006,0.63315,0.5454,0.38433600000000007,2.2462
2014-08-26,0.9749250000000002,0.7960050000000002,0.6525,0.54613125,0.69470625,0.598425,0.426255,2.261
2014-09-02,1.0306350000000002,0.9336600000000002,0.8299799999999999,0.6982500000000001,0.8090250000000001,0.6969000000000001,0.5487150000000001,2.243
2014-09-09,1.0909875000000002,0.9177,0.9279999999999999,0.7281750000000001,0.902825,0.7777,0.5958150000000001,2.286
2014-09-16,1.02135,0.931,0.8815999999999999,0.7880250000000002,0.9731750000000001,0.8382999999999999,0.60445,2.3317
2014-09-23,1.4159625,1.322685,1.1483999999999999,1.03989375,1.26102375,1.086255,0.8442675000000001,2.4113
2014-09-30,1.6403500000000002,1.6226000000000003,1.4848,1.2368999999999999,1.5477,1.3332,1.0048,2.4449
2014-10-07,1.4701250000000001,1.4364000000000001,1.2411999999999996,0.9975000000000003,1.3132000000000001,1.1312000000000002,0.77872,2.3956
2014-10-14,1.3772750000000002,1.3353199999999998,1.16,0.8179500000000002,1.1373250000000001,0.9797,0.5809,2.3995
2014-10-21,1.47399375,1.366575,1.2145199999999998,0.87530625,1.2487125000000001,1.07565,0.6123000000000001,2.4802
2014-10-28,1.3618000000000001,1.4763000000000002,1.218,0.9376500000000001,1.2780250000000002,1.1009,0.7065,2.4606
2014-11-04,1.346325,1.40049,1.1831999999999998,0.86632875,1.25750625,1.083225,0.5922825,2.4959
2014-11-11,1.191575,1.1571,1.0672,0.807975,1.0318,0.8888,0.51025,2.5565
2014-11-18,1.17285025,1.1291700000000002,0.9309000000000001,0.65086875,0.9831412500000002,0.8468849999999999,0.44744999999999996,2.582
2014-11-25,1.1541255,1.0773,0.7656000000000001,0.508725,0.7574350000000001,0.65246,0.35325,2.5296
2014-12-02,1.1354007499999998,1.0550029411764705,0.8004,0.47131874999999995,0.6296325,0.54237,0.31792499999999996,2.5669
2014-12-09,1.1166759999999998,1.0327058823529411,0.7006399999999999,0.399,0.5628000000000001,0.4848,0.29830000000000007,2.5928
2014-12-16,1.0979512499999997,1.0104088235294117,0.6890399999999999,0.42194250000000005,0.67711875,0.583275,0.3143925,2.7382
2014-12-23,1.0792264999999996,0.9881117647058824,0.62176,0.361095,0.59563,0.5130800000000001,0.24491999999999997,2.6937
2014-12-30,1.0605017499999996,0.965814705882353,0.54288,0.317205,0.5628000000000001,0.4848,0.23079,2.657
2015-01-06,1.0417769999999995,0.9435176470588236,0.5568,0.3740625,0.597975,0.5151,0.2355,2.6996
2015-01-13,1.0230522499999994,0.9212205882352942,0.65656,0.400995,0.532315,0.45854,0.24178000000000005,2.6425
2015-01-20,1.0043274999999994,0.8989235294117648,0.696,0.462042,0.5463849999999999,0.4807600000000001,0.27161,2.6133
2015-01-27,0.9856027499999994,0.8766264705882354,0.6542399999999999,0.4398975,0.5276250000000001,0.4545,0.266115,2.5722
2015-02-03,0.9668779999999995,0.854329411764706,0.61248,0.41895,0.5100375,0.43935,0.21901500000000002,2.694
2015-02-10,0.9481532499999995,0.8320323529411766,0.5707199999999999,0.35910000000000003,0.48776,0.42016000000000003,0.22922,2.8338
2015-02-17,0.9294284999999995,0.8097352941176472,0.5846399999999999,0.329175,0.4502400000000001,0.38783999999999996,0.20724,2.829
2015-02-24,0.9107037499999996,0.7874382352941178,0.6264,0.329175,0.43617000000000006,0.37572,0.20096,2.8325
2015-03-03,0.8919789999999996,0.7651411764705884,0.54752,0.32319,0.4103750000000001,0.35350000000000004,0.1884,2.9303
2015-03-10,0.8732542499999997,0.742844117647059,0.50808,0.29924999999999996,0.35878499999999997,0.30906,0.186045,3.1016
2015-03-17,0.8545294999999997,0.7205470588235297,0.55216,0.37306500000000004,0.36582,0.31512,0.2355,3.2392
2015-03-24,0.8358047499999998,0.6982499999999999,0.60552,0.45885,0.45551625,0.39238500000000004,0.27435750000000003,3.1394
2015-03-31,0.8170800000000001,0.65835,0.58812,0.4099725,0.499485,0.43026000000000003,0.29202000000000006,3.1947
2015-04-07,0.8232700000000001,0.69958,0.61248,0.412965,0.504175,0.43429999999999996,0.28259999999999996,3.1275
2015-04-14,0.83565,0.7261799999999999,0.6496000000000001,0.44688,0.499485,0.43026000000000003,0.29045,3.0623
2015-04-21,0.77994,0.65702,0.56376,0.400995,0.45493,0.39188,0.26847000000000004,3.0335
2015-04-28,0.7660125,0.6384,0.56376,0.3561075,0.4150650000000001,0.35753999999999997,0.25434,2.936
2015-05-05,0.733515,0.6144600000000001,0.54984,0.32618250000000004,0.3834075,0.33027,0.25198499999999996,3.0525
2015-05-12,0.7660125,0.65436,0.5672400000000001,0.3142125,0.35175,0.303,0.22136999999999998,3.0193
