Date,No 2 Delivered USG,No 2 Delivered PNW,Santos FOB Price Spot,Paranagua FOB Price Spot,Brazilian Soybeans CIF Rotterdam Position 1,BRL=
2013-02-20,0.9274531896364024,1.3024999999999984,0.6005971042891343,0.3504882429784466,0.5763754626605699,1.9608
2013-02-21,0.9373269105160045,1.362499999999999,0.5505971042891353,0.3032097757456995,0.526375462660571,1.9733
2013-02-22,1.2023269105160033,1.7774999999999999,0.6357037883736112,0.28544252122795477,0.7913754626605698,1.9724
2013-02-25,0.9267553886348789,1.3775000000000013,0.5530889396908361,0.3680247115175277,0.8913754626605712,1.9825
2013-02-26,0.9563123231003718,1.5025000000000013,0.49310744611365287,0.1730551926845223,0.9263754626605714,1.9815
2013-02-27,0.956787502721534,1.3850000000000016,0.4056771173524947,0.16318854779011538,0.8288754626605712,1.9725
2013-02-28,0.697299695188331,1.5874999999999986,0.23817711735249425,0.24062649684302073,0.6613754626605708,1.9795
2013-03-01,0.8105845852384057,1.504999999999999,0.0354920531243188,0.02297300239495037,0.7588754626605709,1.9785
2013-03-04,0.5666922490746789,1.3275000000000006,0.44558404093185366,0.09559492706292261,0.5013754626605706,1.97
2013-03-05,0.5041922490746789,1.5650000000000013,0.14794360984106092,0.04044306553450916,0.43887546266057065,1.9641
2013-03-06,0.61330611800566,1.705,0.3931341171347693,0.14547463531460636,0.5588754626605699,1.97
2013-03-07,0.6383072066187676,1.4849999999999994,0.1231210537774885,0.15305791421728898,0.36887546266057036,1.9605
2013-03-08,0.5964718049205313,1.4349999999999987,0.3806542564772464,0.16048225560635565,0.31887546266056965,1.9435
2013-03-11,0.5938455258001287,1.2925000000000004,-0.034556390158940076,0.16057750925321201,0.25637546266056965,1.9555
2013-03-12,0.8438455258001287,1.5425000000000004,0.2230639015893754,-0.17700141519704005,0.5063754626605697,1.9644
2013-03-13,0.6565969954278259,1.2800000000000011,0.37056390158937624,0.09813847158719824,0.6538754626605705,1.9715
2013-03-14,0.9075783801436952,0.9674999999999994,0.13792891356411907,0.025529610276507242,0.8313754626605707,1.9713
2013-03-15,0.8581145220988464,1.17,0.2806052688874363,-0.11946004789897557,1.1438754626605707,1.981
2013-03-18,0.8162780317875011,1.334999999999999,0.2156357500544317,-0.18442956673198374,1.3088754626605699,1.9815
2013-03-19,0.797511974744177,1.0524999999999984,0.17047082516873324,-0.22959449161768042,1.3363754626605697,1.9845
2013-03-20,0.7981455475723926,1.1425,0.24812377531025476,-0.1519415414761589,1.2063754626605707,1.9895
2013-03-21,0.8077356847376453,0.879999999999999,0.270505116481603,-0.1295602003048124,0.9138754626605703,2.0075
2013-03-22,0.9036218158066625,1.0150000000000006,0.26052362290442055,-0.1395416938819949,0.9988754626605711,2.0088
2013-03-25,0.7864375136076642,1.1274999999999995,0.09816187676899624,-0.04199706074461318,1.03137546266057,2.0117
2013-03-26,0.7875772915305905,0.9925000000000015,0.06310526888743695,-1.487079795340735,0.9263754626605714,2.017
2013-03-27,0.8173878728499915,0.9725000000000001,0.043111800566078884,-0.20699706074461233,0.8663754626605709,2.0104
2013-03-28,1.3073878728499917,1.5325000000000006,0.1006602438493367,0.2506166993250609,1.356375462660571,2.0213
2013-03-29,1.3073878728499917,0.5625,0.1006602438493367,0.2506166993250609,1.356375462660571,2.0235
2013-04-01,0.8187138036141963,1.1324999999999985,0.3680279773568458,-0.1819937949052921,1.4963754626605699,2.0195
2013-04-02,0.8488090572610503,1.1500000000000004,0.020646636185501777,-0.2294622251251912,1.463875462660571,2.0186
2013-04-03,0.847510886131067,1.0875000000000004,0.05554485086000405,-0.1945640104506854,1.6013754626605703,2.0237
2013-04-04,0.8483649031134313,1.0699999999999985,0.2104376224689748,-0.1893555410407135,1.6838754626605699,2.0131
2013-04-05,0.8474466579577626,1.0925000000000011,0.10310744611365052,-0.1470014151970389,1.7863754626605708,1.9849
2013-04-08,0.8972262138036129,1.0700000000000003,0.12295014151970562,-0.12688656651426022,1.6238754626605711,1.9916
2013-04-09,1.0460886131069032,1.0350000000000001,0.10552688874373928,-0.14458197256695016,1.4488754626605704,1.9805
